epoch,accuracy,loss,val_accuracy,val_loss
0,0.2995951473712921,1.365234613418579,0.42222222685813904,1.287521243095398
1,0.5020242929458618,1.1671390533447266,0.6000000238418579,1.079839825630188
2,0.6032388806343079,0.9300543069839478,0.4888888895511627,1.0711894035339355
3,0.5870445370674133,0.8718262314796448,0.7333333492279053,0.8598811626434326
4,0.7489878535270691,0.7092697024345398,0.7333333492279053,0.8333588242530823
5,0.7651821970939636,0.6098888516426086,0.6222222447395325,0.9988716840744019
6,0.7813765406608582,0.5630145072937012,0.800000011920929,0.706139326095581
7,0.7773279547691345,0.5543113946914673,0.8666666746139526,0.6929553747177124
8,0.8137651681900024,0.48946166038513184,0.800000011920929,0.7998301982879639
9,0.8427419066429138,0.44913449883461,0.8444444537162781,0.7392310500144958
10,0.8744939565658569,0.3845297694206238,0.8444444537162781,0.8620229959487915
11,0.8704453706741333,0.3600051999092102,0.9333333373069763,0.7680130004882812
12,0.8870967626571655,0.30586743354797363,0.9111111164093018,0.7731425762176514
13,0.898785412311554,0.28299692273139954,0.9333333373069763,0.8318099975585938
14,0.9149797558784485,0.23882673680782318,0.8444444537162781,0.9134708642959595
15,0.931174099445343,0.24167853593826294,0.8888888955116272,0.9071023464202881
16,0.9068825840950012,0.23447632789611816,0.9333333373069763,0.8516871929168701
17,0.9473684430122375,0.19881322979927063,0.8444444537162781,1.0301257371902466
18,0.9352226853370667,0.19963204860687256,0.9333333373069763,0.861852765083313
19,0.9392712712287903,0.17246997356414795,0.9333333373069763,0.8938843607902527
20,0.9554656147956848,0.14766420423984528,0.9111111164093018,0.9371585249900818
21,0.9352226853370667,0.1782735139131546,0.9333333373069763,0.9295778870582581
22,0.9473684430122375,0.14515846967697144,0.8888888955116272,1.1000336408615112
23,0.9554656147956848,0.15667805075645447,0.9111111164093018,0.9611722230911255
24,0.9433198571205139,0.1532873958349228,0.9333333373069763,0.9858394265174866
25,0.9392712712287903,0.15699532628059387,0.9333333373069763,0.93797367811203
26,0.9878542423248291,0.10303729772567749,0.9333333373069763,0.9875015020370483
27,0.9797570705413818,0.08141908794641495,0.9111111164093018,1.1537812948226929
28,0.9514170289039612,0.12591715157032013,0.9555555582046509,1.0024586915969849
29,0.9595141410827637,0.117772676050663,0.9333333373069763,1.1911407709121704
30,0.9352226853370667,0.14590969681739807,0.8888888955116272,0.9326390624046326
31,0.9716598987579346,0.12225011736154556,0.9333333373069763,1.2723597288131714
32,0.9676113128662109,0.10182544589042664,0.9333333373069763,1.4125008583068848
33,0.9635627269744873,0.1021411120891571,0.9333333373069763,1.3156826496124268
34,0.9635627269744873,0.10161790996789932,0.9333333373069763,1.1949015855789185
35,0.9716598987579346,0.08283647894859314,0.9333333373069763,1.2096532583236694
36,0.9797570705413818,0.08515596389770508,0.9333333373069763,1.4465365409851074
