epoch,accuracy,loss,val_accuracy,val_loss
0,0.31578946113586426,1.375651478767395,0.35555556416511536,1.3156391382217407
1,0.5060728788375854,1.1268473863601685,0.46666666865348816,1.1526093482971191
2,0.6356275081634521,0.85593181848526,0.7333333492279053,0.7829889059066772
3,0.7044534683227539,0.6862679719924927,0.7111111283302307,0.7997287511825562
4,0.7732793688774109,0.5761628746986389,0.8444444537162781,0.5756112933158875
5,0.8056679964065552,0.4808333218097687,0.6888889074325562,0.9731289148330688
6,0.8218623399734497,0.47832635045051575,0.8222222328186035,0.5657742619514465
7,0.7935222387313843,0.544654130935669,0.8666666746139526,0.5564099550247192
8,0.8744939565658569,0.3695077896118164,0.7111111283302307,0.7898774147033691
9,0.8548387289047241,0.37725695967674255,0.9333333373069763,0.38363468647003174
10,0.9271255135536194,0.2475576549768448,0.8666666746139526,0.5345614552497864
11,0.9190283417701721,0.222221240401268,0.9111111164093018,0.36079999804496765
12,0.9153226017951965,0.2582322359085083,0.9333333373069763,0.36821576952934265
13,0.9149797558784485,0.20182707905769348,0.9555555582046509,0.3127797544002533
14,0.9757084846496582,0.14291156828403473,0.9333333373069763,0.3102254569530487
15,0.9676113128662109,0.14156489074230194,0.9111111164093018,0.4277627170085907
16,0.9514170289039612,0.13147105276584625,0.9555555582046509,0.2903400957584381
17,0.9716598987579346,0.10594961792230606,0.9333333373069763,0.33156317472457886
18,0.9514170289039612,0.1651809811592102,0.8888888955116272,0.47026464343070984
19,0.9676113128662109,0.13065767288208008,0.9333333373069763,0.3016742169857025
20,0.9919028282165527,0.07325184345245361,0.9111111164093018,0.4191688597202301
21,0.9595141410827637,0.12285058200359344,0.8888888955116272,0.3758185803890228
22,0.9878542423248291,0.08446203917264938,0.9333333373069763,0.3429284393787384
23,0.9757084846496582,0.09867775440216064,0.9777777791023254,0.23399955034255981
24,0.9554656147956848,0.14477309584617615,0.8666666746139526,0.5194531679153442
25,0.9838056564331055,0.08638748526573181,0.8444444537162781,0.44671109318733215
26,0.9797570705413818,0.0788937583565712,0.9555555582046509,0.27120885252952576
27,0.9838056564331055,0.06656549870967865,0.9333333373069763,0.28093746304512024
28,0.9676113128662109,0.09778184443712234,0.9333333373069763,0.3492140769958496
29,0.9635627269744873,0.10369551926851273,0.800000011920929,0.7407848834991455
30,0.898785412311554,0.28506872057914734,0.8666666746139526,0.5157173871994019
