epoch,accuracy,loss,val_accuracy,val_loss
0,0.25506073236465454,1.6318600177764893,0.24444444477558136,1.6876771450042725
1,0.2510121464729309,1.6287813186645508,0.24444444477558136,1.6734334230422974
2,0.24696356058120728,1.6169873476028442,0.24444444477558136,1.6595501899719238
3,0.25506073236465454,1.5975847244262695,0.24444444477558136,1.6461793184280396
4,0.2510121464729309,1.5823676586151123,0.24444444477558136,1.6332924365997314
5,0.2591093182563782,1.5645530223846436,0.24444444477558136,1.6208961009979248
6,0.24696356058120728,1.5707142353057861,0.24444444477558136,1.6083126068115234
7,0.2510121464729309,1.5444252490997314,0.24444444477558136,1.5963914394378662
8,0.2591093182563782,1.5330528020858765,0.24444444477558136,1.585018277168274
9,0.25,1.525111198425293,0.24444444477558136,1.574334740638733
10,0.24696356058120728,1.5235596895217896,0.24444444477558136,1.563547134399414
11,0.25506073236465454,1.5031684637069702,0.24444444477558136,1.55351984500885
12,0.2540322542190552,1.4927520751953125,0.24444444477558136,1.5441138744354248
13,0.24291497468948364,1.4944738149642944,0.24444444477558136,1.534848928451538
14,0.24696356058120728,1.4813463687896729,0.24444444477558136,1.5262337923049927
15,0.25506073236465454,1.469581961631775,0.24444444477558136,1.5185298919677734
