epoch,accuracy,loss,val_accuracy,val_loss
0,0.2874493896961212,1.3712289333343506,0.31111112236976624,1.3462257385253906
1,0.4858299493789673,1.2648186683654785,0.4888888895511627,1.1962522268295288
2,0.5829959511756897,0.9935308694839478,0.6888889074325562,0.7585152387619019
3,0.6518218517303467,0.767143964767456,0.6222222447395325,0.9954417943954468
4,0.7368420958518982,0.6451048254966736,0.7555555701255798,0.6672261357307434
5,0.7975708246231079,0.5200192928314209,0.7333333492279053,0.9539996385574341
6,0.7692307829856873,0.539466381072998,0.7111111283302307,0.9653449058532715
7,0.7732793688774109,0.5297094583511353,0.8222222328186035,0.5369691848754883
8,0.8380566835403442,0.42946282029151917,0.7333333492279053,1.0617929697036743
9,0.774193525314331,0.5213560461997986,0.8222222328186035,0.6918805241584778
10,0.8542510271072388,0.37369951605796814,0.8444444537162781,0.6841135025024414
11,0.8542510271072388,0.32521316409111023,0.8888888955116272,0.5371129512786865
12,0.8790322542190552,0.29058021306991577,0.8888888955116272,0.6092751622200012
13,0.9028339982032776,0.26258766651153564,0.8666666746139526,0.8013738989830017
14,0.9271255135536194,0.19184422492980957,0.9111111164093018,0.7010321021080017
15,0.9068825840950012,0.2172841578722,0.9111111164093018,0.7119162678718567
16,0.9109311699867249,0.21946565806865692,0.9111111164093018,0.6870007514953613
17,0.931174099445343,0.2179853618144989,0.8888888955116272,0.8152740597724915
18,0.9352226853370667,0.19185729324817657,0.9111111164093018,0.8899827003479004
19,0.9149797558784485,0.2360205203294754,0.8666666746139526,0.8935227394104004
20,0.9190283417701721,0.19278550148010254,0.8222222328186035,1.2548741102218628
21,0.9352226853370667,0.19799287617206573,0.9333333373069763,0.7937349081039429
22,0.9433198571205139,0.1504286676645279,0.8666666746139526,1.0640454292297363
23,0.9676113128662109,0.12180773168802261,0.9111111164093018,0.8350070714950562
24,0.9352226853370667,0.18669945001602173,0.9111111164093018,0.957922637462616
25,0.9554656147956848,0.13414281606674194,0.9333333373069763,0.8608425855636597
26,0.9352226853370667,0.1785741001367569,0.9111111164093018,0.6497908234596252
27,0.9676113128662109,0.10679701715707779,0.8888888955116272,0.9212343096733093
28,0.9554656147956848,0.1221504956483841,0.9111111164093018,0.7264821529388428
29,0.9635627269744873,0.1255178302526474,0.8444444537162781,1.2119125127792358
30,0.9676113128662109,0.10901132225990295,0.9333333373069763,0.7380491495132446
31,0.931174099445343,0.21074537932872772,0.8888888955116272,0.9453064799308777
32,0.9595141410827637,0.14072299003601074,0.9333333373069763,0.9386789798736572
33,0.9473684430122375,0.18568812310695648,0.8444444537162781,1.225392460823059
