epoch,accuracy,loss,val_accuracy,val_loss
0,0.30714285373687744,5.502194881439209,0.3333333432674408,6.427305221557617
1,0.34285715222358704,4.528412342071533,0.2777777910232544,2.407543659210205
2,0.3857142925262451,2.2693910598754883,0.4166666567325592,2.4797112941741943
3,0.40625,2.225705146789551,0.5277777910232544,1.7520296573638916
4,0.4000000059604645,1.694268822669983,0.5833333134651184,1.166593313217163
5,0.4571428596973419,1.1547976732254028,0.4444444477558136,1.2067979574203491
6,0.3541666567325592,1.262725830078125,0.4166666567325592,1.1912732124328613
7,0.48571428656578064,1.0921854972839355,0.6666666865348816,1.0181434154510498
8,0.7239583134651184,0.9120706915855408,0.6666666865348816,1.0319228172302246
9,0.7357142567634583,0.8596417903900146,0.6944444179534912,0.9972071051597595
10,0.7714285850524902,0.8412268757820129,0.7777777910232544,0.9186373949050903
11,0.6714285612106323,0.9324508905410767,0.6111111044883728,1.002917766571045
12,0.75,0.7670799493789673,0.8055555820465088,0.938365638256073
13,0.7571428418159485,0.8118923306465149,0.75,0.8084824085235596
14,0.7857142686843872,0.6974067687988281,0.6944444179534912,0.8867740035057068
15,0.7571428418159485,0.7104145884513855,0.75,0.7719870209693909
16,0.8142856955528259,0.5712586641311646,0.7222222089767456,0.7068390846252441
17,0.8428571224212646,0.558846116065979,0.75,0.702378511428833
18,0.8571428656578064,0.5078140497207642,0.8055555820465088,0.6597727537155151
19,0.8697916865348816,0.46147584915161133,0.7777777910232544,0.6659942269325256
20,0.8285714387893677,0.48729053139686584,0.75,0.65296870470047
21,0.8785714507102966,0.3950119614601135,0.8888888955116272,0.6065101623535156
22,0.8999999761581421,0.3823396861553192,0.8611111044883728,0.6002972722053528
23,0.9357143044471741,0.3331115245819092,0.8333333134651184,0.5883198976516724
24,0.9375,0.2961456775665283,0.8333333134651184,0.5788671970367432
25,0.9285714030265808,0.26257559657096863,0.7777777910232544,0.6864107847213745
26,0.9142857193946838,0.2997269630432129,0.8333333134651184,0.5995447635650635
27,0.9285714030265808,0.2822040319442749,0.8611111044883728,0.5581722855567932
28,0.949999988079071,0.3026839792728424,0.6944444179534912,0.7624942064285278
29,0.9583333134651184,0.2165096253156662,0.7777777910232544,0.6016862392425537
30,0.9642857313156128,0.22093693912029266,0.8611111044883728,0.5456656813621521
31,0.9571428298950195,0.16591812670230865,0.7777777910232544,0.6446934938430786
32,0.9739583134651184,0.16697652637958527,0.8055555820465088,0.5566359758377075
33,0.9642857313156128,0.16431356966495514,0.8333333134651184,0.581739604473114
34,0.9739583134651184,0.14007188379764557,0.8333333134651184,0.6006165742874146
35,0.9857142567634583,0.1393272876739502,0.8333333134651184,0.5260528922080994
36,0.9791666865348816,0.12545524537563324,0.8611111044883728,0.5114552974700928
37,0.984375,0.11634901165962219,0.8055555820465088,0.5255533456802368
38,0.9785714149475098,0.09875346720218658,0.8333333134651184,0.5843247175216675
39,1.0,0.08788317441940308,0.8888888955116272,0.4489000737667084
40,0.9714285731315613,0.11435097455978394,0.8611111044883728,0.45016351342201233
41,0.9947916865348816,0.08973250538110733,0.8055555820465088,0.5291962027549744
42,0.9857142567634583,0.09533579647541046,0.8611111044883728,0.5059131979942322
43,1.0,0.08484148234128952,0.8333333134651184,0.4566646218299866
44,1.0,0.05835794657468796,0.8333333134651184,0.45968833565711975
45,0.9928571581840515,0.0739576518535614,0.8333333134651184,0.45515379309654236
46,0.9928571581840515,0.04934240132570267,0.8333333134651184,0.43489065766334534
47,1.0,0.046362001448869705,0.8333333134651184,0.4355801045894623
48,1.0,0.04547498747706413,0.8333333134651184,0.46047571301460266
49,1.0,0.050018325448036194,0.8333333134651184,0.517725944519043
