epoch,accuracy,loss,val_accuracy,val_loss
0,0.29149797558784485,1.3885157108306885,0.4888888895511627,1.315131425857544
1,0.4858299493789673,1.255203366279602,0.4888888895511627,1.1441336870193481
2,0.5748987793922424,0.9972881078720093,0.4888888895511627,0.9463702440261841
3,0.6194332242012024,0.8213832974433899,0.800000011920929,0.6759147644042969
4,0.7651821970939636,0.610296368598938,0.7777777910232544,0.6327691674232483
5,0.8097165822982788,0.5121378302574158,0.6666666865348816,1.0069321393966675
6,0.8056679964065552,0.4602075517177582,0.8222222328186035,0.6552467942237854
7,0.7854251265525818,0.5308512449264526,0.8666666746139526,0.5393666625022888
8,0.8582996129989624,0.37298163771629333,0.800000011920929,0.8515223860740662
9,0.8709677457809448,0.3462323844432831,0.9111111164093018,0.5939587354660034
10,0.9190283417701721,0.24461406469345093,0.8666666746139526,0.722164511680603
11,0.9190283417701721,0.22458341717720032,0.9111111164093018,0.6168432235717773
12,0.9153226017951965,0.23729492723941803,0.9333333373069763,0.6594514846801758
13,0.9190283417701721,0.1832631230354309,0.9111111164093018,0.7494978308677673
14,0.9514170289039612,0.1413794755935669,0.9111111164093018,0.6824475526809692
15,0.9514170289039612,0.14778122305870056,0.8666666746139526,1.228355884552002
16,0.9595141410827637,0.12132047861814499,0.9333333373069763,0.7640981078147888
17,0.9797570705413818,0.09724382311105728,0.8444444537162781,1.4016854763031006
18,0.9433198571205139,0.1665869951248169,0.9555555582046509,0.81634521484375
19,0.9595141410827637,0.10170147567987442,0.9111111164093018,1.0382838249206543
20,0.9959514141082764,0.06334338337182999,0.9333333373069763,1.0893059968948364
21,0.9635627269744873,0.10151159018278122,0.9111111164093018,1.1225816011428833
22,0.9635627269744873,0.10671579837799072,0.9111111164093018,1.072333812713623
23,0.9352226853370667,0.16807670891284943,0.9333333373069763,0.9603742957115173
24,0.9595141410827637,0.15677575767040253,0.9333333373069763,1.383148431777954
25,0.9716598987579346,0.08524570614099503,0.9333333373069763,1.0214213132858276
26,0.9797570705413818,0.06110958755016327,0.9111111164093018,1.0230779647827148
27,0.9838056564331055,0.05188779532909393,0.9333333373069763,1.0241403579711914
28,0.9716598987579346,0.07489663362503052,0.9333333373069763,1.1980013847351074
29,0.9797570705413818,0.06709446758031845,0.8888888955116272,1.632441520690918
30,0.9473684430122375,0.14381486177444458,0.9111111164093018,1.2727705240249634
