epoch,accuracy,loss,val_accuracy,val_loss
0,0.2834008038043976,3.299210548400879,0.2666666805744171,1.7543421983718872
1,0.5303643941879272,1.1950223445892334,0.4444444477558136,1.732512354850769
2,0.647773265838623,0.8810125589370728,0.4888888895511627,1.2169032096862793
3,0.6315789222717285,0.9391433596611023,0.5555555820465088,1.1062800884246826
4,0.7449392676353455,0.6230306029319763,0.8222222328186035,0.7195149660110474
5,0.7408906817436218,0.6369584798812866,0.6222222447395325,1.588564157485962
6,0.7651821970939636,0.6577923893928528,0.7111111283302307,0.9024035334587097
7,0.7854251265525818,0.5449290871620178,0.7777777910232544,0.7000152468681335
8,0.7975708246231079,0.5132302641868591,0.8222222328186035,0.833800733089447
9,0.8427419066429138,0.43020662665367126,0.8222222328186035,0.7553361058235168
10,0.8582996129989624,0.3664281964302063,0.8222222328186035,0.7520340085029602
11,0.8704453706741333,0.35839956998825073,0.8666666746139526,0.7480112910270691
12,0.8709677457809448,0.3475872874259949,0.8666666746139526,0.7110468149185181
13,0.8825910687446594,0.3022553026676178,0.7555555701255798,0.919832706451416
14,0.9068825840950012,0.26345399022102356,0.8888888955116272,0.7722838521003723
15,0.931174099445343,0.22148889303207397,0.8666666746139526,1.0084954500198364
16,0.8906882405281067,0.27124279737472534,0.8444444537162781,0.8091374039649963
17,0.898785412311554,0.25807619094848633,0.800000011920929,0.9625778794288635
18,0.9190283417701721,0.25539344549179077,0.9333333373069763,0.6802738904953003
19,0.9230769276618958,0.20051421225070953,0.8666666746139526,0.9240694642066956
20,0.9352226853370667,0.17359089851379395,0.800000011920929,0.8537615537643433
21,0.8866396546363831,0.31050220131874084,0.9111111164093018,0.9262896180152893
22,0.931174099445343,0.19409599900245667,0.8666666746139526,1.0843281745910645
23,0.9473684430122375,0.19510723650455475,0.8888888955116272,0.8026847839355469
24,0.9352226853370667,0.21193350851535797,0.9111111164093018,0.9277925491333008
25,0.931174099445343,0.1784106194972992,0.9111111164093018,1.0269497632980347
26,0.9514170289039612,0.16441093385219574,0.8666666746139526,0.9816603064537048
27,0.9676113128662109,0.1160285621881485,0.9111111164093018,1.1181972026824951
28,0.9149797558784485,0.21001610159873962,0.8222222328186035,1.009648323059082
29,0.9514170289039612,0.1779671609401703,0.8222222328186035,1.115177869796753
30,0.9352226853370667,0.17122577130794525,0.8444444537162781,1.0470271110534668
31,0.9230769276618958,0.16966691613197327,0.8444444537162781,1.284643292427063
32,0.9473684430122375,0.14570307731628418,0.8666666746139526,1.2403501272201538
33,0.9595141410827637,0.14689582586288452,0.8444444537162781,1.4059079885482788
34,0.9473684430122375,0.14302679896354675,0.8666666746139526,1.2742221355438232
35,0.9595141410827637,0.12302161753177643,0.9111111164093018,1.1960737705230713
36,0.9554656147956848,0.10326811671257019,0.8222222328186035,1.549375057220459
37,0.9392712712287903,0.14541909098625183,0.8222222328186035,1.4737048149108887
