epoch,accuracy,loss,val_accuracy,val_loss
0,0.3214285671710968,3.526000499725342,0.3333333432674408,6.220670223236084
1,0.3214285671710968,5.444492816925049,0.3888888955116272,1.3805676698684692
2,0.2857142984867096,2.1630098819732666,0.3333333432674408,2.5865070819854736
3,0.34375,2.1023218631744385,0.3055555522441864,1.8323898315429688
4,0.4642857015132904,1.3726024627685547,0.5,1.0409460067749023
5,0.4928571283817291,1.2976833581924438,0.6388888955116272,1.2930641174316406
6,0.484375,1.381111741065979,0.6388888955116272,1.0022435188293457
7,0.6071428656578064,1.0453819036483765,0.3055555522441864,1.228044033050537
8,0.46875,1.1235471963882446,0.7777777910232544,0.7487173080444336
9,0.6428571343421936,0.983670175075531,0.6944444179534912,0.8355448246002197
10,0.6714285612106323,0.9346784353256226,0.7777777910232544,0.6730442047119141
11,0.7214285731315613,0.7673490047454834,0.7777777910232544,0.7874990701675415
12,0.7357142567634583,0.7701184153556824,0.8055555820465088,0.6390385031700134
13,0.7785714268684387,0.7009217739105225,0.75,0.6326022744178772
14,0.7571428418159485,0.7329931259155273,0.75,0.5812979936599731
15,0.8142856955528259,0.5396955013275146,0.8055555820465088,0.5868653059005737
16,0.7714285850524902,0.5815489888191223,0.8333333134651184,0.5965446829795837
17,0.7785714268684387,0.589556872844696,0.8333333134651184,0.6270031332969666
18,0.75,0.5623458623886108,0.8055555820465088,0.5519158840179443
19,0.8385416865348816,0.47891712188720703,0.8055555820465088,0.5337135791778564
20,0.8428571224212646,0.5084241628646851,0.8333333134651184,0.5511969327926636
21,0.8428571224212646,0.49762198328971863,0.8611111044883728,0.5786285400390625
22,0.8571428656578064,0.4387953579425812,0.75,0.6894862651824951
23,0.8285714387893677,0.513868510723114,0.8333333134651184,0.5805546641349792
24,0.8229166865348816,0.4258943796157837,0.75,0.7220200300216675
25,0.8071428537368774,0.42207810282707214,0.8333333134651184,0.532853364944458
26,0.8285714387893677,0.4665394425392151,0.75,0.6999867558479309
27,0.8857142925262451,0.3606952130794525,0.8611111044883728,0.6671760082244873
28,0.8428571224212646,0.4379624128341675,0.8333333134651184,0.4946393370628357
29,0.8385416865348816,0.4218957722187042,0.7777777910232544,0.5515902042388916
30,0.8785714507102966,0.4024238884449005,0.8333333134651184,0.6081078052520752
31,0.8785714507102966,0.40124446153640747,0.8055555820465088,0.7421616911888123
32,0.8958333134651184,0.3578507900238037,0.8055555820465088,0.5291761755943298
33,0.8857142925262451,0.37463778257369995,0.75,0.6469845771789551
34,0.8802083134651184,0.3793126046657562,0.8333333134651184,0.5351417064666748
35,0.9357143044471741,0.3120255470275879,0.8611111044883728,0.5309982299804688
36,0.921875,0.3142963647842407,0.8333333134651184,0.49396345019340515
37,0.9270833134651184,0.30706050992012024,0.8333333134651184,0.5035936832427979
38,0.9285714030265808,0.2481834441423416,0.8611111044883728,0.4957788288593292
39,0.9142857193946838,0.31166064739227295,0.8333333134651184,0.5668177008628845
40,0.9357143044471741,0.2548489570617676,0.8611111044883728,0.5501259565353394
41,0.9114583134651184,0.2813906967639923,0.8333333134651184,0.47075244784355164
42,0.9285714030265808,0.22479607164859772,0.8333333134651184,0.4628487229347229
43,0.8928571343421936,0.37458309531211853,0.75,0.6358940601348877
44,0.8928571343421936,0.33029502630233765,0.8611111044883728,0.5769256353378296
45,0.9357143044471741,0.22981877624988556,0.8333333134651184,0.5836804509162903
