epoch,accuracy,loss,val_accuracy,val_loss
0,0.30364373326301575,7.276381492614746,0.644444465637207,0.9941806197166443
1,0.6720647811889648,0.9074695110321045,0.6000000238418579,0.9287031292915344
2,0.7206477522850037,0.7283730506896973,0.6666666865348816,0.8592894077301025
3,0.7732793688774109,0.5320208072662354,0.7777777910232544,0.9806623458862305
4,0.8461538553237915,0.44075340032577515,0.8444444537162781,0.7354441285133362
5,0.8582996129989624,0.36993005871772766,0.800000011920929,0.8678883910179138
6,0.8259109258651733,0.4601336121559143,0.7555555701255798,1.6007468700408936
7,0.7975708246231079,0.4913221299648285,0.7333333492279053,0.7420094013214111
8,0.7894737124443054,0.6100143194198608,0.800000011920929,1.1992498636245728
9,0.8225806355476379,0.4578109383583069,0.8222222328186035,1.8044164180755615
10,0.9028339982032776,0.24080640077590942,0.8888888955116272,1.4931391477584839
11,0.9230769276618958,0.24607646465301514,0.8666666746139526,1.5439361333847046
12,0.9314516186714172,0.18085306882858276,0.9111111164093018,1.5503520965576172
13,0.931174099445343,0.19919975101947784,0.8888888955116272,1.4287378787994385
14,0.9433198571205139,0.13239870965480804,0.8888888955116272,1.7951735258102417
15,0.9554656147956848,0.12509021162986755,0.9333333373069763,1.5972692966461182
16,0.8825910687446594,0.3071722686290741,0.800000011920929,1.4594494104385376
17,0.9190283417701721,0.20665572583675385,0.9555555582046509,1.965101957321167
18,0.9352226853370667,0.19797466695308685,0.8444444537162781,1.9909898042678833
19,0.9473684430122375,0.1465262919664383,0.8666666746139526,2.97775936126709
20,0.862348198890686,0.5467151999473572,0.7333333492279053,1.9438883066177368
21,0.8461538553237915,0.38775303959846497,0.9111111164093018,1.4604636430740356
22,0.9635627269744873,0.09391996264457703,0.9111111164093018,1.9929465055465698
23,0.9716598987579346,0.08855517208576202,0.9333333373069763,1.6865423917770386
24,0.9514170289039612,0.154479518532753,0.9111111164093018,2.3208823204040527
25,0.9676113128662109,0.07464076578617096,0.9111111164093018,2.284816026687622
26,0.9757084846496582,0.06552036851644516,0.8888888955116272,1.961546540260315
27,0.9797570705413818,0.04774368926882744,0.9333333373069763,2.0600574016571045
28,0.9676113128662109,0.07250294089317322,0.9333333373069763,2.1758532524108887
29,0.9514170289039612,0.1538064181804657,0.8444444537162781,2.812433958053589
30,0.9514170289039612,0.18278363347053528,0.8444444537162781,1.7710763216018677
31,0.931174099445343,0.20879767835140228,0.9111111164093018,1.775455355644226
32,0.9757084846496582,0.06936158239841461,0.9333333373069763,2.287553310394287
33,0.9716598987579346,0.10591358691453934,0.8888888955116272,2.8518590927124023
34,0.9959514141082764,0.027739139273762703,0.9111111164093018,2.851177930831909
35,0.9716598987579346,0.08044750988483429,0.9111111164093018,2.601130962371826
